id	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	scientificName	namePublishedIn	kingdom	taxonRank	scientificNameAuthorship	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	modified
1220206	1220206	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468862	1220206	1220105	Ornaticosta novokshonovi	Aristov. 2004. The Fauna of Grylloblattid Insects (Grylloblattida) of the Lower Permian Locality of Tshekarda. Paleontological Journal 38(Suppl 2):S80-S145	Animalia	species	Aristov, 2004	ICZN	valid			2015-02-13T15:18:00
1220207	1220207	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468861	1220207	1220106	Liomopterella kungurica	Aristov. 2004. The Fauna of Grylloblattid Insects (Grylloblattida) of the Lower Permian Locality of Tshekarda. Paleontological Journal 38(Suppl 2):S80-S145	Animalia	species	Aristov, 2004	ICZN	valid			2015-02-13T15:18:00
1220208	1220208	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468319	1220208	1220107	Liomopterites argutus	Storozhenko. 1992. Permian fossil insects of northeast Europe: new liomopterids (Grylloblattida, Liomopteridae and Phenopteridae). Deutsche Entomologische Zeitschrift 39(1-3):209-220	Animalia	species	Storozhenko, 1992	ICZN	valid			2013-07-20T16:40:00
1220209	1220209	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468318	1220209	1220107	Liomopterites pomorus	Storozhenko. 1992. Permian fossil insects of northeast Europe: new liomopterids (Grylloblattida, Liomopteridae and Phenopteridae). Deutsche Entomologische Zeitschrift 39(1-3):209-220	Animalia	species	Storozhenko, 1992	ICZN	valid			2013-07-20T16:40:00
1220210	1220210	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468860	1220210	1220108	Analiomopterites maculosus	Storozhenko. 1992. Permian fossil insects of northeast Europe: new liomopterids (Grylloblattida, Liomopteridae and Phenopteridae). Deutsche Entomologische Zeitschrift 39(1-3):209-220	Animalia	species	Storozhenko, 1992	ICZN	valid			2015-02-13T15:18:00
1220211	1220211	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468858	1220211	1220109	Ornaticostella limbata	Storozhenko. 1992. Permian fossil insects of northeast Europe: new liomopterids (Grylloblattida, Liomopteridae and Phenopteridae). Deutsche Entomologische Zeitschrift 39(1-3):209-220	Animalia	species	Storozhenko, 1992	ICZN	valid			2015-02-13T15:18:00
1220212	1220212	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468305	1220110	1220032	Horates	Sellards. 1909. Types of Permian Insects. Part III. Megasecoptera, Oryctoblattinidae and Protorthoptera. The American Journal of Science (Amer. Jour. Sci.) 4 27:151-173	Animalia	genus	Sellards, 1909	ICZN	junior synonym			2015-03-05T08:38:00
1220213	1220213	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468856	1220213	1220111	Depressopterum minutus	Béthoux, Nel, Lapeyrie & Gand. 2005. New data on paleozoic Grylloblattid insects (Neoptera). Journal of Paleontology 79(1):125-138	Animalia	species	Béthoux, Nel, Lapeyrie & Gand, 2005	ICZN	valid			2015-02-13T15:18:00
1220214	1220214	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468855	1220214	1220111	Depressopterum fragile	Kukalova, Jarmilla. 1964. Permian Insects of Moravia. Part II. Liomopteridea. Sbornik geologickych ved, paleontologie 3:39-118	Animalia	species	Kukalova, 1964	ICZN	valid			2015-02-13T15:18:00
1220215	1220215	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468854	1220215	1220111	Depressopterum mancum	Kukalova, Jarmilla. 1964. Permian Insects of Moravia. Part II. Liomopteridea. Sbornik geologickych ved, paleontologie 3:39-118	Animalia	species	Kukalova, 1964	ICZN	valid			2015-02-13T15:18:00
1220216	1220216	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468853	1220216	1220111	Depressopterum bardum	Aristov. 2004. The Fauna of Grylloblattid Insects (Grylloblattida) of the Lower Permian Locality of Tshekarda. Paleontological Journal 38(Suppl 2):S80-S145	Animalia	species	Aristov, 2004	ICZN	valid			2015-02-13T15:18:00
1220217	1220217	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468852	1220217	1220111	Depressopterum senior	Kukalova, Jarmilla. 1964. Permian Insects of Moravia. Part II. Liomopteridea. Sbornik geologickych ved, paleontologie 3:39-118	Animalia	species	Kukalova, 1964	ICZN	valid			2015-02-13T15:18:00
1220218	1220218	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468851	1220218	1220112	Sylvastriga miranda	Aristov. 2004. The Fauna of Grylloblattid Insects (Grylloblattida) of the Lower Permian Locality of Tshekarda. Paleontological Journal 38(Suppl 2):S80-S145	Animalia	species	Aristov, 2004	ICZN	valid			2015-02-13T15:18:00
1220219	1220219	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468849	1220219	1220114	Skalicia rara	Kukalova, Jarmilla. 1964. Permian Insects of Moravia. Part II. Liomopteridea. Sbornik geologickych ved, paleontologie 3:39-118	Animalia	species	Kukalova, 1964	ICZN	valid			2015-02-13T15:18:00
1220220	1220220	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468785	1220220	1220115	Doubravia annosa	Kukalova, Jarmilla. 1964. Permian Insects of Moravia. Part II. Liomopteridea. Sbornik geologickych ved, paleontologie 3:39-118	Animalia	species	Kukalova, 1964	ICZN	valid			2015-02-13T15:18:00
1220222	1220222	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468846	1220222	1220116	Grylloblattella pravdini	Storozhenko & Oliger. 1984. A new species of Grylloblattida from north-eastern Altai. Entomologicheskoe obozrenie (Ent. Obozr.) 63(4):729-732	Animalia	species	(Storozhenko & Oliger, 1984)	ICZN	valid			2016-08-03T09:51:00
1220223	1220223	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468230	1220223	1220116	Grylloblattella sayanensis	Storozhenko. 1998. Sistematika, filogeniya i evolyutsiya grilloblattidovykh (insecta; Grylloblattida) [Systematics, phylogeny and evolution of the grylloblattids (Insecta: Grylloblattida)], Dal' nauka, Vladivostok 207 pp.	Animalia	species	Storozhenko, 1998	ICZN	valid			2016-08-03T09:51:00
1220225	1220225	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468220	1220225	1220119	Grylloblattina djakonovi	Bei-Bienko. 1951. A new representative of orthopteroid insects of the group Grylloblattoidea (Orthoptera) in the fauna of the USSR [In Russian]. Entomologicheskoe obozrenie (Ent. Obozr.) 31:506-509	Animalia	species	Bei-Bienko, 1951	ICZN	valid			2016-08-03T09:51:00
1220226	1220226	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468217	1220226	1220120	Galloisiana sinensis	Wang, S.-y. 1987. The discovery of Grylloblattodea in China and the description of a new species. Acta Entomologica Sinica 30(4):423-429	Animalia	species	Wang, 1987	ICZN	valid			2016-08-03T09:51:00
1220227	1220227	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468843	1220120	1220037	Ishiana	Silvestri. 1927. Contribuzioni alla conoscenza dei Grylloblattidae. Bollettino del Laboratorio di Zoologia in Portici 20:107-121	Animalia	genus	Silvestri, 1927	ICZN	junior synonym			2015-12-02T11:41:00
1220228	1220228	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468216	1220228	1220120	Galloisiana nipponensis	Caudell & King. 1924. A new genus and species of the notopterous family Grylloblattidae from Japan. Proceedings of the Entomological Society of Washington (Proc. ent. Soc. Washington) 26:53-60	Animalia	species	(Caudell & King, 1924)	ICZN	valid			2016-08-03T09:51:00
1220229	1220229	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468214	1220229	1220120	Galloisiana kiyosawai	Asahina. 1959. Descriptions of two new Grylloblattidae from Japan. Kontyu Tokyo 27:249-252	Animalia	species	Asahina, 1959	ICZN	valid			2016-08-03T09:51:00
1220230	1220230	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468213	1220230	1220120	Galloisiana yezoensis	Storozhenko. 1988. A review of the family Grylloplattidae [sic] (Insecta). Articulata 3(5):167-181	Animalia	species	Storozhenko, 1988	ICZN	valid			2016-08-03T09:51:00
1220231	1220231	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468212	1220231	1220120	Galloisiana kosuensis	Namkung. 1974. A new species of Galloisiana (Grylloblattidae) from Kosudong-gul Cave in Korea. Korean Journal of Entomology (Korean J Ent) 4(2):91-95	Animalia	species	Namkung, 1974	ICZN	valid			2016-08-03T09:51:00
1220232	1220232	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468211	1220232	1220120	Galloisiana ussuriensis	Storozhenko. 1988. A review of the family Grylloplattidae [sic] (Insecta). Articulata 3(5):167-181	Animalia	species	Storozhenko, 1988	ICZN	valid			2016-08-03T09:51:00
1220233	1220233	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468210	1220233	1220120	Galloisiana sofiae	Storozhenko. 1988. A review of the family Grylloplattidae [sic] (Insecta). Articulata 3(5):167-181	Animalia	species	Storozhenko, 1988	ICZN	valid			2016-08-03T09:51:00
1220234	1220234	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468209	1220234	1220120	Galloisiana yuasai	Asahina. 1959. Descriptions of two new Grylloblattidae from Japan. Kontyu Tokyo 27:249-252	Animalia	species	Asahina, 1959	ICZN	valid			2016-08-03T09:51:00
1220235	1220235	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468208	1220235	1220120	Galloisiana notabilis	Silvestri. 1927. Contribuzioni alla conoscenza dei Grylloblattidae. Bollettino del Laboratorio di Zoologia in Portici 20:107-121	Animalia	species	(Silvestri, 1927)	ICZN	valid			2016-08-03T09:51:00
1220236	1220236	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468206	1220236	1220120	Galloisiana chujoi	Gurney. 1961. Further advances in the taxonomy and distribution of the Grylloblattidae (Orthoptera). Proceedings of the Biological Society of Washington (Proc.biol.Soc.Washington) 74:67-76	Animalia	species	Gurney, 1961	ICZN	valid			2015-12-02T11:41:00
1220237	1220237	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468842	1220237	1220120	Galloisiana olgae	Vrsansky & Storozhenko. 2001. In Vrsansky, Storozhenko, Labandeira & Ihringova. Galloisiana olgae sp. nov. (Grylloblattodea: Grylloblattidae) and the Paleobiology of a Relict Order of Insects. Annals of the Entomological Society of America (Ann. ent. Soc. Amer.) 94(2)	Animalia	species	Vrsansky & Storozhenko, 2001	ICZN	valid			2015-12-02T11:41:00
1220238	1220238	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:469561	1220120	1220037	Galloisia	Caudell & King. 1924. A new genus and species of the notopterous family Grylloblattidae from Japan. Proceedings of the Entomological Society of Washington (Proc. ent. Soc. Washington) 26:53-60	Animalia	genus	Caudell & King, 1924	ICZN	synonym	invalidum		2015-12-02T11:41:00
1220239	1220239	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468204	1220239	1220120	Galloisiana odaesanensis	Kim & Lee. 2007. A new species of the genus Galloisiana (Grylloblattodea, Grylloblattidae) from Korea. Zoological Science (Zool. Sci.) 24(7):733-745	Animalia	species	Kim & Lee, 2007	ICZN	valid			2016-08-03T09:51:00
1220240	1220240	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468201	1220240	1220121	Grylloblatta chirurgica	Gurney. 1961. Further advances in the taxonomy and distribution of the Grylloblattidae (Orthoptera). Proceedings of the Biological Society of Washington (Proc.biol.Soc.Washington) 74:67-76	Animalia	species	Gurney, 1961	ICZN	valid			2016-08-03T09:51:00
1220241	1220241	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468200	1220241	1220121	Grylloblatta rothi	Gurney. 1953. Recent advances in the taxonomy and dis-tribution of Grylloblatta (Orthoptera: Grylloblattidae). Journal of the Washington Academy of Sciences 43:325-332	Animalia	species	Gurney, 1953	ICZN	valid			2016-08-03T09:51:00
1220242	1220242	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468199	1220242	1220121	Grylloblatta bifratrilecta	Gurney. 1953. Recent advances in the taxonomy and dis-tribution of Grylloblatta (Orthoptera: Grylloblattidae). Journal of the Washington Academy of Sciences 43:325-332	Animalia	species	Gurney, 1953	ICZN	valid			2016-08-03T09:51:00
1220243	1220243	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468198	1220243	1220121	Grylloblatta washoa	Gurney. 1961. Further advances in the taxonomy and distribution of the Grylloblattidae (Orthoptera). Proceedings of the Biological Society of Washington (Proc.biol.Soc.Washington) 74:67-76	Animalia	species	Gurney, 1961	ICZN	valid			2016-08-03T09:51:00
1220244	1220244	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468196	1220244	1220245	Grylloblatta campodeiformis occidentalis	Silvestri. 1931. Notes on Gryllo-blatta campodeiformis and a description of a new variety (Grylloblattidae). Transactions of the American Entomological Society (Trans. of the AES) 57:291-295	Animalia	subspecies	Silvestri, 1931	ICZN	valid		Some authors treat as full species although no formal nomenclatural act stating this has been found.	2016-08-03T09:51:00
1220245	1220245	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468193	1220245	1220121	Grylloblatta campodeiformis	Walker. 1914. A new species of Orthoptera forming a new genus and family. The Canadian Entomologist 46:93-99	Animalia	species	Walker, 1914	ICZN	valid			2015-12-02T11:41:00
1220246	1220246	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468192	1220246	1220121	Grylloblatta chandleri	Kamp. 1963. Description of two new species of Grylloblattidae and of the adult of Grylloblatta barberi, with an interpretation of their geographical distribution. Annals of the Entomological Society of America (Ann. ent. Soc. Amer.) 56:53-68	Animalia	species	Kamp, 1963	ICZN	valid			2016-08-03T09:51:00
1220247	1220247	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468191	1220247	1220121	Grylloblatta barberi	Kamp. 1963. Description of two new species of Grylloblattidae and of the adult of Grylloblatta barberi, with an interpretation of their geographical distribution. Annals of the Entomological Society of America (Ann. ent. Soc. Amer.) 56:53-68	Animalia	species	Kamp, 1963	ICZN	valid			2016-08-03T09:51:00
1220248	1220248	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468190	1220248	1220121	Grylloblatta scudderi	Kamp. 1979. Taxonomy, distribution and zoogeographic evolution of Grylloblatta in Canada (Insecta: Notoptera). The Canadian Entomologist 111(1):27-38	Animalia	species	Kamp, 1979	ICZN	valid			2016-08-03T09:51:00
1220249	1220249	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468189	1220249	1220121	Grylloblatta sculleni	Gurney. 1937. Synopsis of the Grylloblattidae with the description of a new species from Oregon (Orthoptera). Pan-Pacific Entomologist (Pan-Pacific Ent.) 13:159-171	Animalia	species	Gurney, 1937	ICZN	valid			2016-08-03T09:51:00
1220250	1220250	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468188	1220250	1220121	Grylloblatta gurneyi	Kamp. 1963. Description of two new species of Grylloblattidae and of the adult of Grylloblatta barberi, with an interpretation of their geographical distribution. Annals of the Entomological Society of America (Ann. ent. Soc. Amer.) 56:53-68	Animalia	species	Kamp, 1963	ICZN	valid			2016-08-03T09:51:00
1220251	1220251	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468137	1220251	1220122	Tshekardomina imbecilla	Aristov. 2004. The Fauna of Grylloblattid Insects (Grylloblattida) of the Lower Permian Locality of Tshekarda. Paleontological Journal 38(Suppl 2):S80-S145	Animalia	species	Aristov, 2004	ICZN	valid			2015-03-19T10:33:00
1220252	1220252	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468136	1220252	1220122	Tshekardomina imbecillissima	Aristov. 2004. The Fauna of Grylloblattid Insects (Grylloblattida) of the Lower Permian Locality of Tshekarda. Paleontological Journal 38(Suppl 2):S80-S145	Animalia	species	Aristov, 2004	ICZN	valid			2015-01-12T13:21:00
1220253	1220253	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468135	1220253	1220122	Tshekardomina subincurvata	Aristov. 2004. The Fauna of Grylloblattid Insects (Grylloblattida) of the Lower Permian Locality of Tshekarda. Paleontological Journal 38(Suppl 2):S80-S145	Animalia	species	Aristov, 2004	ICZN	valid			2015-01-12T13:22:00
1220254	1220254	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468838	1220254	1220123	Visherifera sylvaensis	Aristov. 2004. The Fauna of Grylloblattid Insects (Grylloblattida) of the Lower Permian Locality of Tshekarda. Paleontological Journal 38(Suppl 2):S80-S145	Animalia	species	Aristov, 2004	ICZN	valid			2015-02-19T10:19:00
1220255	1220255	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468837	1220255	1220123	Visherifera camura	Novokshonov, Ivanov & Aristov. 2002. New insects (Insecta) from Middle Permian of the Ural. Paleontologicheskii Zhurnal 2:39-42	Animalia	species	Novokshonov, Ivanov & Aristov, 2002	ICZN	valid			2015-03-19T12:51:00
1220256	1220256	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468835	1220256	1220124	Raaschia oklahomensis	Beckemeyer. 2004. Raaschiidae (Grylloblattida: Protoperlina), A New Insect Family from the Lower Permian Wellington  Formation of Noble County, Oklahoma. Journal of the Kansas Entomological Society 77(3 (July)):215-221	Animalia	species	Beckemeyer, 2004	ICZN	valid			2015-03-19T10:34:00
1220257	1220257	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468122	1220257	1220125	Kungurocauda spinosa	Aristov. 2004. The Fauna of Grylloblattid Insects (Grylloblattida) of the Lower Permian Locality of Tshekarda. Paleontological Journal 38(Suppl 2):S80-S145	Animalia	species	Aristov, 2004	ICZN	valid			2015-03-19T10:35:00
1220258	1220258	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468833	1220258	1220126	Sylvophenoptera perlongata	Aristov. 2004. The Fauna of Grylloblattid Insects (Grylloblattida) of the Lower Permian Locality of Tshekarda. Paleontological Journal 38(Suppl 2):S80-S145	Animalia	species	Aristov, 2004	ICZN	valid			2015-02-13T15:18:00
1220259	1220259	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468770	1220259	1220126	Sylvophenoptera fimbriata	Aristov. 2004. The Fauna of Grylloblattid Insects (Grylloblattida) of the Lower Permian Locality of Tshekarda. Paleontological Journal 38(Suppl 2):S80-S145	Animalia	species	Aristov, 2004	ICZN	valid			2015-02-13T15:18:00
1220260	1220260	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468831	1220260	1220127	Tshekardophlebia capitata	Aristov. 2004. The Fauna of Grylloblattid Insects (Grylloblattida) of the Lower Permian Locality of Tshekarda. Paleontological Journal 38(Suppl 2):S80-S145	Animalia	species	Aristov, 2004	ICZN	valid			2015-02-13T15:18:00
1220261	1220261	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468115	1220261	1220128	Sylvaphlebia tuberculata	Martynov. 1940. Permian fossil insects from Tshekarda. [In Russian with English summary.]. Trav Inst Paleontol Acad Sci URSS Moscow (TIPAS URSS Moscow) 11(1):1-62	Animalia	species	Martynov, 1940	ICZN	valid			2015-03-19T10:36:00
1220262	1220262	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468829	1220262	1220128	Sylvaphlebia fucata	Aristov. 2004. The Fauna of Grylloblattid Insects (Grylloblattida) of the Lower Permian Locality of Tshekarda. Paleontological Journal 38(Suppl 2):S80-S145	Animalia	species	Aristov, 2004	ICZN	valid			2015-03-19T10:36:00
1220263	1220263	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468828	1220263	1220129	Brnia raketa	Kukalova, Jarmilla. 1964. Permian Insects of Moravia. Part II. Liomopteridea. Sbornik geologickych ved, paleontologie 3:39-118	Animalia	species	Kukalova, 1964	ICZN	valid			2015-02-13T15:18:00
1220265	1220265	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468728	1220265	1220130	Chlumia parva	Kukalova, Jarmilla. 1964. Permian Insects of Moravia. Part II. Liomopteridea. Sbornik geologickych ved, paleontologie 3:39-118	Animalia	species	Kukalova, 1964	ICZN	valid			2015-02-13T15:18:00
1220266	1220266	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468827	1220266	1220130	Chlumia obesa	Kukalova, Jarmilla. 1964. Permian Insects of Moravia. Part II. Liomopteridea. Sbornik geologickych ved, paleontologie 3:39-118	Animalia	species	Kukalova, 1964	ICZN	valid			2015-02-13T15:18:00
1220268	1220268	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468103	1220268	1220131	Euremisca elegans	Aristov. 2004. The Fauna of Grylloblattid Insects (Grylloblattida) of the Lower Permian Locality of Tshekarda. Paleontological Journal 38(Suppl 2):S80-S145	Animalia	species	Aristov, 2004	ICZN	valid			2015-03-19T10:38:00
1220269	1220269	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468825	1220269	1220043	Espira	Sellards. 1909. Types of Permian Insects. Part III. Megasecoptera, Oryctoblattinidae and Protorthoptera. The American Journal of Science (Amer. Jour. Sci.) 4 27:151-173	Animalia	genus	Sellards, 1909	ICZN	valid			2015-03-19T10:39:00
1220270	1220270	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468824	1220270	1220136	Jablonia aestiva	Kukalova, Jarmilla. 1964. Permian Insects of Moravia. Part II. Liomopteridea. Sbornik geologickych ved, paleontologie 3:39-118	Animalia	species	Kukalova, 1964	ICZN	valid			2015-02-16T17:32:00
1220271	1220271	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468822	1220271	1220138	Chelopterum peregrinum	Carpenter. 1950. The Lower Permian Insects of Kansas. Part 10. The order Protorthoptera: The family Liomopteridae and its relatives. Proceedings of the American Academy of Arts and Sciences (Proc. Amer. Acad. Arts Sci.) 78:187-219	Animalia	species	Carpenter, 1950	ICZN	valid			2015-03-05T08:38:00
1220272	1220272	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468820	1220272	1220139	Neprotembia truncata	Aristov. 2004. The Fauna of Grylloblattid Insects (Grylloblattida) of the Lower Permian Locality of Tshekarda. Paleontological Journal 38(Suppl 2):S80-S145	Animalia	species	Aristov, 2004	ICZN	valid			2015-03-19T10:41:00
1220273	1220273	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468819	1220273	1220139	Neprotembia complicata	Aristov. 2005. In Rasnitsyn, Sukacheva & Aristov. Permian insects of the Vorkuta group in the Pechora Basin, and their stratigraphic implications. Paleontological Journal 39(4)	Animalia	species	Aristov, 2005	ICZN	valid			2015-03-19T13:00:00
1220274	1220274	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468817	1220274	1220141	Permula tshekardensis	Aristov. 2004. The Fauna of Grylloblattid Insects (Grylloblattida) of the Lower Permian Locality of Tshekarda. Paleontological Journal 38(Suppl 2):S80-S145	Animalia	species	(Aristov, 2004)	ICZN	valid			2015-03-19T10:41:00
1220275	1220275	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468816	1220275	1220141	Permula minor	Aristov. 2004. The Fauna of Grylloblattid Insects (Grylloblattida) of the Lower Permian Locality of Tshekarda. Paleontological Journal 38(Suppl 2):S80-S145	Animalia	species	(Aristov, 2004)	ICZN	valid			2015-03-19T10:41:00
1220276	1220276	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468815	1220276	1220141	Permula lebachensis	Aristov & Storozhenko. 2011. Review of the Permian family Permulidae nomen novum pro Aliculidae Storozhenko, 1997 (Grylloblattida). ZooKeys 130(1489):111-130	Animalia	species	Aristov & Storozhenko, 2011	ICZN	valid			2015-03-19T10:41:00
1220277	1220277	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:469234	1220277	1220145	Sojanopermula edemskii	Aristov & Storozhenko. 2011. Review of the Permian family Permulidae nomen novum pro Aliculidae Storozhenko, 1997 (Grylloblattida). ZooKeys 130(1489):111-130	Animalia	species	(Aristov & Storozhenko, 2011)	ICZN	valid			2015-03-30T10:11:00
1220278	1220278	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468812	1220278	1220142	Kazanalicula reducta	Aristov & Storozhenko. 2011. Review of the Permian family Permulidae nomen novum pro Aliculidae Storozhenko, 1997 (Grylloblattida). ZooKeys 130(1489):111-130	Animalia	species	Aristov & Storozhenko, 2011	ICZN	valid			2015-03-19T10:41:00
1220279	1220279	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468811	1220279	1220143	Tshepanichoptera lacera	Aristov. 2008. In Aristov & Bashkuev. New insects (Insecta: Mecoptera, Grylloblattida) from the Middle Permian Chepanikha locality. Paleontologicheskii Zhurnal 2	Animalia	species	Aristov, 2008	ICZN	valid			2015-03-19T10:41:00
1220280	1220280	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468810	1220280	1220144	Mezenalicula connata	Aristov & Storozhenko. 2011. Review of the Permian family Permulidae nomen novum pro Aliculidae Storozhenko, 1997 (Grylloblattida). ZooKeys 130(1489):111-130	Animalia	species	Aristov & Storozhenko, 2011	ICZN	valid			2015-03-19T10:41:00
1220282	1220282	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468053	1220282	1220145	Sojanopermula rasnitsyni	Aristov & Storozhenko. 2011. Review of the Permian family Permulidae nomen novum pro Aliculidae Storozhenko, 1997 (Grylloblattida). ZooKeys 130(1489):111-130	Animalia	species	Aristov & Storozhenko, 2011	ICZN	valid			2015-03-19T10:41:00
1220283	1220283	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468052	1220283	1220145	Sojanopermula lucida	Storozhenko. 1992. Permian fossil insects of northeast Europe: new liomopterids (Grylloblattida, Liomopteridae and Phenopteridae). Deutsche Entomologische Zeitschrift 39(1-3):209-220	Animalia	species	Storozhenko, 1992	ICZN	valid			2015-03-19T10:41:00
1220284	1220284	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468050	1220284	1220146	Elmopterum rotundum	Béthoux & Beckemeyer. 2007. New and rare insect species from the Wellington Formation (Orthoptera, Grylloblattodea; Lower Permian, USA). Alavesia 1:49-61	Animalia	species	Béthoux & Beckemeyer, 2007	ICZN	valid			2015-03-19T10:41:00
1220285	1220285	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468807	1220285	1220147	Demopterum gracile	Carpenter. 1950. The Lower Permian Insects of Kansas. Part 10. The order Protorthoptera: The family Liomopteridae and its relatives. Proceedings of the American Academy of Arts and Sciences (Proc. Amer. Acad. Arts Sci.) 78:187-219	Animalia	species	Carpenter, 1950	ICZN	valid			2015-03-05T08:38:00
1220290	1220290	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468018	1220290	1220151	Sheimia tshekardensis	Aristov. 2004. The Fauna of Grylloblattid Insects (Grylloblattida) of the Lower Permian Locality of Tshekarda. Paleontological Journal 38(Suppl 2):S80-S145	Animalia	species	Aristov, 2004	ICZN	valid			2015-02-19T10:19:00
1220291	1220291	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468016	1220291	1220152	Parasheimia truncata	Aristov. 2004. The Fauna of Grylloblattid Insects (Grylloblattida) of the Lower Permian Locality of Tshekarda. Paleontological Journal 38(Suppl 2):S80-S145	Animalia	species	Aristov, 2004	ICZN	valid			2015-02-19T10:19:00
1220292	1220292	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468015	1220292	1220152	Parasheimia rotundata	Aristov. 2004. The Fauna of Grylloblattid Insects (Grylloblattida) of the Lower Permian Locality of Tshekarda. Paleontological Journal 38(Suppl 2):S80-S145	Animalia	species	Aristov, 2004	ICZN	valid			2015-02-19T10:19:00
1220293	1220293	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468013	1220293	1220153	Pseudosheimia caudata	Aristov. 2004. The Fauna of Grylloblattid Insects (Grylloblattida) of the Lower Permian Locality of Tshekarda. Paleontological Journal 38(Suppl 2):S80-S145	Animalia	species	Aristov, 2004	ICZN	valid			2015-02-19T10:19:00
