uid	|	name	|	type	|	rank	|	
1212675	|	Lethaeus mungus	|	synonym	|		|	
1212697	|	Valesuris	|	synonym	|		|	
1212714	|	Lamproceps apicalis	|	synonym	|		|	
1212714	|	Antillocoris banksi	|	synonym	|		|	
1212709	|	Ptychoderrhis	|	synonym	|		|	
1212524	|	Camptocerini	|	synonym	|		|	
1212524	|	Lipostemmatina	|	synonym	|		|	
1212723	|	Androgeus	|	synonym	|		|	
1212726	|	Gonatas	|	synonym	|		|	
1212745	|	Diniella insignis	|	synonym	|		|	
1212734	|	Dinia	|	synonym	|		|	
1212734	|	Abdolominus	|	synonym	|		|	
1212734	|	Lispochroa	|	synonym	|		|	
1212734	|	Lua	|	synonym	|		|	
1212771	|	Isopeltus	|	synonym	|		|	
1212843	|	Eremocoris planus	|	synonym	|		|	
1212824	|	Eremocoris plebejus gibbicollis	|	synonym	|		|	
1212848	|	Eremocoris remanei	|	synonym	|		|	
1212815	|	Eremocoris wagneri	|	synonym	|		|	
1220476	|	Eremocoris abietis lapponicus	|	synonym	|		|	
1220476	|	Lygaeus erraticus	|	synonym	|		|	
1220549	|	Rhyparochromus alpinus	|	synonym	|		|	
1220549	|	Eremocoris icaunensis	|	synonym	|		|	
1212789	|	Davidsonia	|	synonym	|		|	
1212896	|	[ ? ] acutus	|	synonym	|		|	
1212896	|	[ ? ] recurvatus	|	synonym	|		|	
1213126	|	Ampera	|	synonym	|		|	
1212942	|	Lemnius inornatus	|	synonym	|		|	
1212947	|	Agunga fulgidus	|	synonym	|		|	
1212946	|	Agunga	|	synonym	|		|	
1212824	|	Drymus guttatus	|	synonym	|		|	
1222618	|	Drymus confusus	|	synonym	|		|	
1228252	|	Pachymerus pallidulus	|	synonym	|		|	
1228252	|	Drymus notatus	|	synonym	|		|	
1213008	|	Drymus sylvaticus picinus	|	synonym	|		|	
1213008	|	Drymus sylvaticus niger	|	synonym	|		|	
1220477	|	Lamproplax takahashii	|	synonym	|		|	
1220477	|	Lamproplax membraneus pallescens	|	synonym	|		|	
1213030	|	Lampronotus sharpi	|	synonym	|		|	
1213030	|	Drymocoris gibbosus	|	synonym	|		|	
1213025	|	Lampronotus	|	synonym	|		|	
1213025	|	Drymocoris	|	synonym	|		|	
1213041	|	Ophthalmicus dispar	|	synonym	|		|	
1213049	|	Scolopostethus adjunctus	|	synonym	|		|	
1213056	|	Scolopostethus punctatus	|	synonym	|		|	
1213063	|	Scolopostethus brevis	|	synonym	|		|	
1213061	|	Tritomacera aphanoides	|	synonym	|		|	
1213063	|	Scolopostethus ericetorum	|	synonym	|		|	
1213063	|	Lygaeus (Scolopostethus) melanocerus	|	synonym	|		|	
1213075	|	Scolopostethus neglectus	|	synonym	|		|	
1213046	|	Tritomacera	|	synonym	|		|	
1213046	|	Manatanus	|	synonym	|		|	
1213099	|	Ischnocoris intermedius	|	synonym	|		|	
1213099	|	Pachymerus (Pachymerus) oculatus	|	synonym	|		|	
1213103	|	Pachymerus pallidipennis	|	synonym	|		|	
1213103	|	Ischnocoris sinuaticollis	|	synonym	|		|	
1213106	|	Rhyparochromus mundulus	|	synonym	|		|	
1213130	|	Rhyparochromus dimidiatus	|	synonym	|		|	
1213137	|	Pachymerus mitellatus	|	synonym	|		|	
1213137	|	Scolopostethus rubefactus	|	synonym	|		|	
1213141	|	Notochilus abeillei	|	synonym	|		|	
1213167	|	Rhyparochromus impressicollis	|	synonym	|		|	
1223172	|	Pachymerus taurus	|	synonym	|		|	
1213172	|	Thaumastopus flavipes	|	synonym	|		|	
1213184	|	Thebanus antennatus	|	synonym	|		|	
1213182	|	Fabulinus	|	synonym	|		|	
1213193	|	Togodolentus genuinus	|	synonym	|		|	
1213197	|	Lachnodrymodes sikkimensis	|	synonym	|		|	
1213196	|	Lachnodrymodes	|	synonym	|		|	
1213210	|	Sinierus cingalensis	|	synonym	|		|	
1213136	|	Taphropeltus championi	|	synonym	|		|	
1213227	|	Notochilus obscurior	|	synonym	|		|	
1213232	|	Scolopostethus crassicornis	|	synonym	|		|	
1212764	|	Eremocorini	|	synonym	|		|	
1213254	|	Cimex ferrugineus	|	synonym	|		|	
1213242	|	Platygaster	|	synonym	|		|	
1213135	|	Ribauticoris	|	synonym	|		|	
1213136	|	Taphropeltus humilis	|	synonym	|		|	
1213292	|	Aoploscelis bilineatus	|	synonym	|		|	
1213292	|	Aoploscelis koeppeni	|	synonym	|		|	
1214220	|	Pachymerus nereis	|	synonym	|		|	
1213304	|	Pachymerus rolandri morio	|	synonym	|		|	
1213301	|	Cimex two-maculatus	|	synonym	|		|	
1213301	|	Lygaeus maroccanus	|	synonym	|		|	
1213312	|	Pachymerus murchisoni	|	synonym	|		|	
1213299	|	Pachymerus	|	synonym	|		|	
1213299	|	Calyptonotus	|	synonym	|		|	
1213336	|	Lygaeus littoralis	|	synonym	|		|	
1213336	|	Rhyparochromus marginatus	|	synonym	|		|	
1213336	|	Pachymerus derelictus	|	synonym	|		|	
1223184	|	Emblethis maderensis	|	synonym	|		|	
1213381	|	Emblethis brevitarsus	|	synonym	|		|	
1213363	|	Emblethis sinuatus	|	synonym	|		|	
1213372	|	Lygaeus pilifrons	|	synonym	|		|	
1213372	|	Emblethis platychilus	|	synonym	|		|	
1213381	|	Emblethis pallens	|	synonym	|		|	
1213350	|	Platychilus	|	synonym	|		|	
1213415	|	Hyalocoris longicollis	|	synonym	|		|	
1213415	|	Rhyparochromus arenicolor	|	synonym	|		|	
1213415	|	Paraneurocladus iranicus	|	synonym	|		|	
1213414	|	Paraneurocladus	|	synonym	|		|	
1213424	|	Rhyparochromus scaphula	|	synonym	|		|	
1213445	|	Lygaeus bimaculatus	|	synonym	|		|	
1213445	|	Pionosomus alloeonotus	|	synonym	|		|	
1213441	|	Pionosomus depressus	|	synonym	|		|	
1213452	|	Pionosomus fuscipes	|	synonym	|		|	
1223469	|	Trapezonotus psammobius	|	synonym	|		|	
1223469	|	Lygaeus agrestis	|	synonym	|		|	
1213466	|	Trapezonotus breviceps	|	synonym	|		|	
1213466	|	Trapezonotus agrestis seductor	|	synonym	|		|	
1213476	|	Pachymerus discors	|	synonym	|		|	
1213499	|	Trapezonotus nigripes	|	synonym	|		|	
1213504	|	Dolmacoris deterrana	|	synonym	|		|	
1213503	|	Dolmacoris	|	synonym	|		|	
1213275	|	Gonianotaria	|	synonym	|		|	
1213275	|	Pterotmetini	|	synonym	|		|	
1213513	|	Rhyparochromus baeri	|	synonym	|		|	
1213521	|	Plociomerus brachypterus	|	synonym	|		|	
1213542	|	Pachymerus subaeneus	|	synonym	|		|	
1213542	|	Pachymerus hirsutulus	|	synonym	|		|	
1213542	|	Pachymerus gracilis	|	synonym	|		|	
1213542	|	Pterotmetus menetriesii	|	synonym	|		|	
1213542	|	Macrodema nigra	|	synonym	|		|	
1213541	|	Hypnophilus	|	synonym	|		|	
1213555	|	Neurocladus ater	|	synonym	|		|	
1213555	|	Acompomorpha aterrima	|	synonym	|		|	
1213554	|	Acanthocnemis	|	synonym	|		|	
1213554	|	Acompomorpha	|	synonym	|		|	
1213562	|	Dorachosa	|	synonym	|		|	
1213567	|	Dichroelytrus	|	synonym	|		|	
1213577	|	[ ? ] (Pagmania)	|	synonym	|		|	
1213299	|	Pachymerus	|	synonym	|		|	
1214290	|	Aphanus latus	|	synonym	|		|	
1213928	|	Dieuches loennbergi	|	synonym	|		|	
1213935	|	Rhyparochromus testaceipes	|	synonym	|		|	
1209715	|	Lachnophoroides rudolfianus	|	synonym	|		|	
1213976	|	Rhyparochromus anticus	|	synonym	|		|	
1213998	|	Dieuches finitimus	|	synonym	|		|	
1213948	|	Beosus hoplites	|	synonym	|		|	
1213948	|	Dieuches longicornis	|	synonym	|		|	
1213978	|	Dieuches atricornis	|	synonym	|		|	
1213982	|	Dieuches pallidulus	|	synonym	|		|	
1213988	|	Ischnotarsus melanotus	|	synonym	|		|	
1215159	|	Balboa occidentalis	|	synonym	|		|	
1213927	|	Ischnotarsus	|	synonym	|		|	
1213927	|	Critobulus	|	synonym	|		|	
1213927	|	Abanus	|	synonym	|		|	
1213927	|	Maxaphanus	|	synonym	|		|	
1214250	|	Aphanus patrizii	|	synonym	|		|	
1214045	|	Aphanus albigera	|	synonym	|		|	
1214218	|	Aphanus fallaciosus	|	synonym	|		|	
1214069	|	Aphanus pini contrarius	|	synonym	|		|	
1214068	|	Cimex collinus	|	synonym	|		|	
1214090	|	Aphanus erythropterus	|	synonym	|		|	
1214090	|	Pachymerus ibericus	|	synonym	|		|	
1214098	|	Lygaeus luscus	|	synonym	|		|	
1214098	|	Rhyparochromus luscinus	|	synonym	|		|	
1214164	|	Cimex denigratus	|	synonym	|		|	
1214164	|	Cimex sylvestris	|	synonym	|		|	
1214164	|	Cimex sylvanus	|	synonym	|		|	
1214164	|	Pachymerus luniger	|	synonym	|		|	
1214169	|	Rhyparochromus irroratus	|	synonym	|		|	
1214174	|	Rhyparochromus crassicornis	|	synonym	|		|	
1221604	|	Pachymerus distinguendus	|	synonym	|		|	
1221604	|	Trapezonotus distinctus	|	synonym	|		|	
1214182	|	Lygaeus (Peritrechus) puncticeps	|	synonym	|		|	
1214156	|	Pasatus	|	synonym	|		|	
1214220	|	Elasmolomus insularis	|	synonym	|		|	
1214213	|	Rhyparochromus caffer	|	synonym	|		|	
1214443	|	Aphanus rufocinctus	|	synonym	|		|	
1214218	|	Cimex sordidus	|	synonym	|		|	
1214218	|	Aphanus littoralis	|	synonym	|		|	
1214440	|	Elasmothanellus	|	synonym	|		|	
1214239	|	Pendulinus guttatus	|	synonym	|		|	
1214247	|	Rhyparochromus turgidifemur	|	synonym	|		|	
1214247	|	Rhyparochromus nigromaculatus	|	synonym	|		|	
1213935	|	Paradieuches pallipes	|	synonym	|		|	
1214267	|	Trichaphanus nitidicollis	|	synonym	|		|	
1214267	|	Raglius (Paramicrotomideus) galatinus	|	synonym	|		|	
1214266	|	Paramicrotomideus	|	synonym	|		|	
1214266	|	Exoraglius	|	synonym	|		|	
1214209	|	Aphanus (Graptopeltus) chinensis	|	synonym	|		|	
1214286	|	Microtoma morio	|	synonym	|		|	
1214302	|	Poeantius brevicollis	|	synonym	|		|	
1214301	|	Rhyparochromus nigropictus	|	synonym	|		|	
1214301	|	Poeantius sudanicus	|	synonym	|		|	
1214301	|	Poeantius variegatus	|	synonym	|		|	
1213877	|	Dieuchini	|	synonym	|		|	
1214331	|	Rhyparochromus semilucens	|	synonym	|		|	
1214331	|	Rhyparochromus convelatus	|	synonym	|		|	
1214331	|	Aphanus nigrellus	|	synonym	|		|	
1214323	|	Lanchnophorus	|	synonym	|		|	
1214338	|	Rhyparochromus terminalis	|	synonym	|		|	
1214338	|	Narbo metochoides	|	synonym	|		|	
1214342	|	Laxamana typicalis	|	synonym	|		|	
1214337	|	Laxamana	|	synonym	|		|	
1214352	|	Cimex atramentarius	|	synonym	|		|	
1214352	|	Cimex carbonarius	|	synonym	|		|	
1214352	|	Lygaeus aterrimus	|	synonym	|		|	
1214347	|	Microtoma	|	synonym	|		|	
1214371	|	Ischnodemus multilinea	|	synonym	|		|	
1221760	|	Cimex apicalis	|	synonym	|		|	
1221760	|	Lygaeus pedestris	|	synonym	|		|	
1221760	|	Cimex caffer	|	synonym	|		|	
1221760	|	Pachymerus insignis	|	synonym	|		|	
1221760	|	Rhyparochromus mundulus	|	synonym	|		|	
1221769	|	Rhyparochromus (Raglius) maroccanus	|	synonym	|		|	
1214468	|	Aphanus consimilis	|	synonym	|		|	
1214469	|	Pachymerus inarimensis	|	synonym	|		|	
1214467	|	Calyptonotus putoni	|	synonym	|		|	
1214374	|	Melandiscus	|	synonym	|		|	
1213299	|	Pachymerus	|	synonym	|		|	
1214409	|	Pachymerus bisignatus	|	synonym	|		|	
1214413	|	Pachymerus (Microtomideus) dasycnemis	|	synonym	|		|	
1214416	|	Rhyparochromus (Microtomideus) tenebrosus	|	synonym	|		|	
1214424	|	Aphanus (Plinthurgus) insignis	|	synonym	|		|	
1214209	|	Aphanus (Ragliodes) amurensis	|	synonym	|		|	
1214292	|	Graptopeltus angustatus	|	synonym	|		|	
1214213	|	Rhyparochromus (Panaorus) lamyensis	|	synonym	|		|	
1214435	|	Pachymerus (Microtomideus) moerens	|	synonym	|		|	
1214438	|	Rhyparochromus princeps	|	synonym	|		|	
1214223	|	Rhyparochromus (Graphoraglius) pictus	|	synonym	|		|	
1214453	|	Pachymerus (Xanthochilus) reuteri	|	synonym	|		|	
1221906	|	Aphanus quadratus immaculatus	|	synonym	|		|	
1221906	|	Aphanus (Xanthochilus) brevirostris	|	synonym	|		|	
1214454	|	Pachymerus rhombeus	|	synonym	|		|	
1214454	|	Pachymerus rhombimacula	|	synonym	|		|	
1214458	|	Pachymerus luridus	|	synonym	|		|	
1214445	|	[ ? ] (Neoxanthochilus)	|	synonym	|		|	
1221766	|	Rhyparochromus pineti	|	synonym	|		|	
1214567	|	Tropistethus holosericeus albidipennis	|	synonym	|		|	
1214563	|	Tropistethus gentilis	|	synonym	|		|	
1214566	|	Pachymerus spinigerellus	|	synonym	|		|	
1214566	|	Tropistethus ochropterus	|	synonym	|		|	
1214566	|	Scolopostethus obscurus	|	synonym	|		|	
1214576	|	Rhyparochromus concinnulus	|	synonym	|		|	
1214576	|	Tropistethus canariensis	|	synonym	|		|	
1214607	|	Tomopelta munda	|	synonym	|		|	
1214590	|	Tomopelta	|	synonym	|		|	
1214642	|	Salacia	|	synonym	|		|	
1214652	|	Pygaeus	|	synonym	|		|	
1214680	|	Eminocoris	|	synonym	|		|	
1214719	|	Paresuris	|	synonym	|		|	
1220510	|	Regatarma forsteri obsolescens	|	synonym	|		|	
1220510	|	Regatarma forsteri stephenensis	|	synonym	|		|	
1214755	|	Longihaustrum	|	synonym	|		|	
1220395	|	Truncala (Arrategma)	|	synonym	|		|	
1214792	|	Lasiosomus bellus	|	synonym	|		|	
1214807	|	Caeneusia novitius	|	synonym	|		|	
1214814	|	Esuridea maculata	|	synonym	|		|	
1214819	|	Hyalochilus cordiger	|	synonym	|		|	
1214819	|	Hyalochilus mediterraneus	|	synonym	|		|	
1212734	|	Lasiosomoidea	|	synonym	|		|	
1214826	|	Udeodromus	|	synonym	|		|	
1214826	|	Seuratina	|	synonym	|		|	
1214843	|	Stethotropis incana	|	synonym	|		|	
1214847	|	Lygaeus pedestris	|	synonym	|		|	
1214847	|	Rhyparochromus pubescens	|	synonym	|		|	
1214847	|	Pachymerus dubius	|	synonym	|		|	
1214847	|	Peritrechus rufipes	|	synonym	|		|	
1214855	|	Cimex punctulatus	|	synonym	|		|	
1214855	|	Pachymerus arenarius	|	synonym	|		|	
1214855	|	Rhyparochromus obtusus	|	synonym	|		|	
1214855	|	Pachymerus curtulus	|	synonym	|		|	
1214865	|	Lygaeus (Stygnus) pilosulus	|	synonym	|		|	
1214865	|	Stygnus cimbricus	|	synonym	|		|	
1214842	|	Stygnus	|	synonym	|		|	
1214842	|	Stethotropis	|	synonym	|		|	
1214882	|	Ophthalmicus lonicerae	|	synonym	|		|	
1214882	|	Beosus clavatus	|	synonym	|		|	
1214882	|	Pachymerus bisignatus	|	synonym	|		|	
1214890	|	Acompus australis	|	synonym	|		|	
1214890	|	Acompus garganicus	|	synonym	|		|	
1214892	|	Acompus orientalis	|	synonym	|		|	
1214892	|	Acompus opacus	|	synonym	|		|	
1214892	|	Acompus opacus laetipes	|	synonym	|		|	
1214892	|	Acompus ibericus	|	synonym	|		|	
1214892	|	Pachymerus tessella	|	synonym	|		|	
1214955	|	Henricodohrnia	|	synonym	|		|	
1214956	|	Phibalocoris grus	|	synonym	|		|	
1214955	|	Phibalocoris	|	synonym	|		|	
1214963	|	Harmosticana	|	synonym	|		|	
1214978	|	Gastrodes terminalis	|	synonym	|		|	
1214983	|	Edulica	|	synonym	|		|	
1214987	|	Clerada minuta	|	synonym	|		|	
1215022	|	[ ? ] ohlini	|	synonym	|		|	
1215033	|	Migdilybs furcifer capensis	|	synonym	|		|	
1215037	|	Noualhieria fernandezi	|	synonym	|		|	
1215040	|	Noualhieria coracipennis	|	synonym	|		|	
1215122	|	Ozophora inornata	|	synonym	|		|	
1215049	|	Davila	|	synonym	|		|	
1215156	|	Ligyrocoris terminalis	|	synonym	|		|	
1215173	|	Austropamera	|	synonym	|		|	
1215186	|	Bryanella	|	synonym	|		|	
1215193	|	Marmottania rungsi	|	synonym	|		|	
1215212	|	Barnsleyia	|	synonym	|		|	
1215224	|	Daerlac affinis	|	synonym	|		|	
1215224	|	Vulturnia albonotata	|	synonym	|		|	
1215218	|	Vulturnia	|	synonym	|		|	
1214059	|	Fontejus collaris	|	synonym	|		|	
1215244	|	Albanyaria	|	synonym	|		|	
1215238	|	Epelytes draptes	|	synonym	|		|	
1215237	|	Epelytes	|	synonym	|		|	
1215246	|	Rhyparochromus pictipennis	|	synonym	|		|	
1215246	|	Dieuches raphaeli	|	synonym	|		|	
1215252	|	Andringitra	|	synonym	|		|	
1215849	|	Paraeucosmetus	|	synonym	|		|	
1215500	|	Dakhla	|	synonym	|		|	
1215521	|	Cnemodus inflatus	|	synonym	|		|	
1215521	|	Cnemodus brevipennis	|	synonym	|		|	
1215468	|	Eucosmetus gessleri	|	synonym	|		|	
1215852	|	Exptochiomera	|	synonym	|		|	
1215501	|	Exptochiomera nana	|	synonym	|		|	
1215584	|	Ligyrocoris confraternus	|	synonym	|		|	
1215591	|	Plociomera piligera	|	synonym	|		|	
1215591	|	Lygaeus (Beosus) abdominalis	|	synonym	|		|	
1215594	|	Heraeus perculta	|	synonym	|		|	
1215598	|	Rhyparochromus vicinus	|	synonym	|		|	
1215598	|	Plociomerus luchsii	|	synonym	|		|	
1215598	|	Pamera contractus	|	synonym	|		|	
1207980	|	Neocattarus	|	synonym	|		|	
1216051	|	Neocattarus vegetus	|	synonym	|		|	
1215629	|	Neosuris castanea fraterna	|	synonym	|		|	
1215634	|	Plociomerus discoguttatus	|	synonym	|		|	
1215634	|	Budaeus brevipennis	|	synonym	|		|	
1215634	|	Rhyparochromus delineatus	|	synonym	|		|	
1215746	|	Pachybrachius chinai	|	synonym	|		|	
1215649	|	Rhyparochromus (Plociomerus) vicinus	|	synonym	|		|	
1215653	|	Pachymerus annulicornis	|	synonym	|		|	
1215656	|	Pamera curvipes	|	synonym	|		|	
1215658	|	Pachymerus insectus	|	synonym	|		|	
1215468	|	Pamera pacificus	|	synonym	|		|	
1215468	|	Plociomerus oblique-fasciatus	|	synonym	|		|	
1215468	|	Orthaea periplanios	|	synonym	|		|	
1215700	|	Pamera dubius	|	synonym	|		|	
1215682	|	Pamera ebenaui	|	synonym	|		|	
1215685	|	Pamera inermicrus	|	synonym	|		|	
1215911	|	Plociomerus punctulatus	|	synonym	|		|	
1215682	|	Diplonotus rusticus	|	synonym	|		|	
1215917	|	Orthoea sidnica	|	synonym	|		|	
1215682	|	Rhyparochromus inconspicuus	|	synonym	|		|	
1215714	|	Orthaea ferruginosa	|	synonym	|		|	
1215468	|	Pachybrachius izzardi	|	synonym	|		|	
1215729	|	Plociomerus javanus	|	synonym	|		|	
1215729	|	Rhyparochromus repressus	|	synonym	|		|	
1215729	|	Pamera flavonotata	|	synonym	|		|	
1215729	|	Pamera tricolorata	|	synonym	|		|	
1215729	|	Metochus illustris	|	synonym	|		|	
1215682	|	Pamera spinicrus	|	synonym	|		|	
1217914	|	Plociomerus maculatus	|	synonym	|		|	
1217914	|	Lygaeus (Plociomerus) servillei	|	synonym	|		|	
1217914	|	Rhyparochromus (Plociomerus) ochroceras	|	synonym	|		|	
1217914	|	Rhyparochromus ochroceras	|	synonym	|		|	
1215762	|	Rhyparochromus parvulus	|	synonym	|		|	
1215762	|	Lygaeus (Plociomerus) amyoti	|	synonym	|		|	
1215762	|	Phyparochromus (Plociomerus) vinulus	|	synonym	|		|	
1215762	|	Rhyparochromus vinulus	|	synonym	|		|	
1215762	|	Plociomerus ustulatus	|	synonym	|		|	
1215762	|	Ligyrocoris bipunctatus	|	synonym	|		|	
1215772	|	Pamera lounsburyi	|	synonym	|		|	
1215774	|	Lygaeus serripes	|	synonym	|		|	
1215776	|	Diplonotus luridus	|	synonym	|		|	
1215778	|	Pamera erubescens	|	synonym	|		|	
1215780	|	Pamera sororcula	|	synonym	|		|	
1215633	|	Diplonotus	|	synonym	|		|	
1215633	|	Budaeus	|	synonym	|		|	
1215857	|	Valonetus pilosus	|	synonym	|		|	
1215862	|	Pamerana cuneata	|	synonym	|		|	
1215861	|	Nesopamera	|	synonym	|		|	
1215878	|	Perigenes fallax	|	synonym	|		|	
1208728	|	Phaeax	|	synonym	|		|	
1215889	|	Pseudocnemodus bruneri	|	synonym	|		|	
1215893	|	Ligyrocoris pseudoheraeus	|	synonym	|		|	
1215917	|	Pachybrachius palauensis	|	synonym	|		|	
1215911	|	Remaudiereana tibialis	|	synonym	|		|	
1215911	|	Remaudiereana africana	|	synonym	|		|	
1215916	|	Pamera andrewsi	|	synonym	|		|	
1215911	|	Diplonotus vicinus	|	synonym	|		|	
1215911	|	Orthoea sinhalana	|	synonym	|		|	
1215916	|	Ptochiomera kydippe	|	synonym	|		|	
1215916	|	Plociomerus douglasi	|	synonym	|		|	
1215542	|	Sphaerobius	|	synonym	|		|	
1215543	|	Sphaerobius gracilis	|	synonym	|		|	
1215928	|	Rhyparochromus nigripes	|	synonym	|		|	
1215689	|	Plociomera japonicum	|	synonym	|		|	
1215973	|	Heraeus cincticornis	|	synonym	|		|	
1215969	|	Heraeus nitens	|	synonym	|		|	
1215981	|	Chiroleptes raptor	|	synonym	|		|	
1215981	|	Myodocha opetilata	|	synonym	|		|	
1215979	|	Chiroleptes	|	synonym	|		|	
1216002	|	Rhyparochromus paganus	|	synonym	|		|	
1216006	|	Paromius robustior	|	synonym	|		|	
1216009	|	Pachymerus nabiformis	|	synonym	|		|	
1216009	|	Rhyparochromus proximus	|	synonym	|		|	
1216009	|	Rhyparochromus natalensis	|	synonym	|		|	
1216009	|	Plociomerus nabizoides	|	synonym	|		|	
1216009	|	Nabis discifer	|	synonym	|		|	
1216009	|	Plociomerus seychellesus	|	synonym	|		|	
1216021	|	Nabis bicolor	|	synonym	|		|	
1216009	|	Plociomerus pallidus	|	synonym	|		|	
1216009	|	Pamera ejuncida	|	synonym	|		|	
1216000	|	Stenocoris	|	synonym	|		|	
1216039	|	Ptochiomera clavigera	|	synonym	|		|	
1216042	|	Ptochiomera antennata	|	synonym	|		|	
1216047	|	Ptochiomera caeca	|	synonym	|		|	
1216053	|	Aphanus clavatus	|	synonym	|		|	
1216072	|	Anepsius	|	synonym	|		|	
1216081	|	Pezocoris reuteri	|	synonym	|		|	
1216085	|	Rhyparochromus curvipes	|	synonym	|		|	
1216083	|	Dromocoris	|	synonym	|		|	
1216100	|	Stenocarenus vulsus	|	synonym	|		|	
1216103	|	Rhyparochromus flavipes	|	synonym	|		|	
1216096	|	Stenocarenus	|	synonym	|		|	
1216096	|	Gonsalvus	|	synonym	|		|	
1216133	|	Piezoscelis putoni	|	synonym	|		|	
1216135	|	Megalonotus angustatus	|	synonym	|		|	
1216135	|	Pterotmetus antennatus	|	synonym	|		|	
1216144	|	Aphanus discrepans	|	synonym	|		|	
1216143	|	Phoroneus	|	synonym	|		|	
1216156	|	Megalonotus villosus	|	synonym	|		|	
1216166	|	Pachymerus obscurus	|	synonym	|		|	
1216173	|	Rhyparochromus maculipennis	|	synonym	|		|	
1216173	|	Pachymerus femoralis	|	synonym	|		|	
1216179	|	Rhyparochromus luctuosus	|	synonym	|		|	
1216179	|	Megalonotus niger	|	synonym	|		|	
1216186	|	Rhyparochromus chiragra californicus	|	synonym	|		|	
1216186	|	Pachymerus tibialis	|	synonym	|		|	
1216261	|	Lamprodema minuscula	|	synonym	|		|	
1216272	|	Pachymerus stabianus	|	synonym	|		|	
1216271	|	Pachymerus villosus	|	synonym	|		|	
1216271	|	Lasiocoris flori	|	synonym	|		|	
1216292	|	Megalonotus marginatus	|	synonym	|		|	
1216348	|	Usilanus denotatus	|	synonym	|		|	
1216348	|	Usilanus maculipennis	|	synonym	|		|	
1216374	|	Ninomimus lundbladi	|	synonym	|		|	
1216381	|	Cymoninus occidentalis	|	synonym	|		|	
1216381	|	Cymoninus philippinus	|	synonym	|		|	
1216381	|	Cymoninus subunicolor	|	synonym	|		|	
1216381	|	Ninus subsessilis	|	synonym	|		|	
1216397	|	Ossipaga ceylanica	|	synonym	|		|	
1216397	|	Ninus stylatus	|	synonym	|		|	
1216397	|	Ninus singalensis	|	synonym	|		|	
1216394	|	Ninus similis	|	synonym	|		|	
1216393	|	Ossipaga	|	synonym	|		|	
1216418	|	Cymus reductus	|	synonym	|		|	
1216427	|	Cymodema exiguum	|	synonym	|		|	
1216430	|	Cymus obliquus	|	synonym	|		|	
1216435	|	Cymus nanulus	|	synonym	|		|	
1216435	|	Cymus vulturnus	|	synonym	|		|	
1216435	|	Cymus tabidus	|	synonym	|		|	
1216439	|	Cymus aridellus	|	synonym	|		|	
1216439	|	Lygaeus caricis	|	synonym	|		|	
1216413	|	Arphnus	|	synonym	|		|	
1216502	|	Arphnus tristis	|	synonym	|		|	
1216502	|	Arphnus profectus	|	synonym	|		|	
1216435	|	Cymodema gracilior	|	synonym	|		|	
1216541	|	Enciscoa inermis	|	synonym	|		|	
1216537	|	Haemus	|	synonym	|		|	
1216537	|	Enciscoa	|	synonym	|		|	
1215772	|	Pseudopachybrachius umbricolus	|	synonym	|		|	
1215892	|	Neoligyrocoris	|	synonym	|		|	
1215926	|	Stigmatonotum carinatum	|	synonym	|		|	
1215689	|	Stigmatonotum minutum	|	synonym	|		|	
1215501	|	Suffenus striipennis	|	synonym	|		|	
1215191	|	Phasmosomus hoberlandti	|	synonym	|		|	
1215033	|	Migdilybs capensis	|	synonym	|		|	
1215040	|	Thaumastopus alacer	|	synonym	|		|	
1215049	|	Peggichisme	|	synonym	|		|	
1214352	|	Lygaeus echii	|	synonym	|		|	
1214090	|	Pachymerus pulcher	|	synonym	|		|	
1213933	|	Dieuches ragusae	|	synonym	|		|	
1218618	|	Dieuches fuscus	|	synonym	|		|	
1213942	|	Dieuches enigmaticus	|	synonym	|		|	
1214190	|	Peritrechus ambiguus	|	synonym	|		|	
1211148	|	Melanocoryphus sanctus	|	synonym	|		|	
1209207	|	Geocoris scutellaris	|	synonym	|		|	
1209648	|	Leptodemus scorteccii	|	synonym	|		|	
1208934	|	Geocoris nigriceps	|	synonym	|		|	
1213387	|	Naphiellus jakowlewi	|	synonym	|		|	
1214342	|	Narbo distinctus	|	synonym	|		|	
1208886	|	Ophthalmicus ulrichii	|	synonym	|		|	
1209066	|	Geocoris schoutedeni	|	synonym	|		|	
1214164	|	Lygaeus sahlbergii	|	synonym	|		|	
1221760	|	Unknown cinereus	|	synonym	|		|	
1209774	|	Oxycarenus (Oxycarenus) nigricornis	|	synonym	|		|	
1209774	|	Oxycarenus cruralis	|	synonym	|		|	
1209784	|	Oxycarenus schillingii	|	synonym	|		|	
1209544	|	Artheneis (Thenareis)	|	synonym	|		|	
1214451	|	Rhyparochromus Ghilianii	|	synonym	|		|	
1208037	|	Heterogaster artemisiae	|	synonym	|		|	
1208042	|	Heterogaster cathariae xinjangensis	|	synonym	|		|	
1214643	|	Cligenes delineata	|	synonym	|		|	
1212789	|	Davidedoviellaxis	|	synonym	|		|	
1213045	|	Salaciola montana	|	synonym	|		|	
1208196	|	Ischnodemus stapsylinus	|	synonym	|		|	
1208390	|	Staphylocoris	|	synonym	|		|	
1208444	|	Ischnodemus ochripoides	|	synonym	|		|	
1208433	|	Ischnodemus nubilus	|	synonym	|		|	
1208446	|	Ischnodemus ochripes quadrispinosus	|	synonym	|		|	
1215530	|	Maramaldus	|	synonym	|		|	
