uid	|	name	|	type	|	rank	|	
1182006	|	Labia indistincta	|	synonym	|		|	
1182006	|	Labia incerta	|	synonym	|		|	
1179760	|	Forficula bivittata	|	synonym	|		|	
1181476	|	Sondax pubescens	|	synonym	|		|	
1182148	|	Anisolabis quadrata	|	synonym	|		|	
1182113	|	Chelidura vittigera	|	synonym	|		|	
1182025	|	Forficula testaceicornis	|	synonym	|		|	
1179759	|	Forficula annulicornis	|	synonym	|		|	
1179892	|	Sphingolabis insularis	|	synonym	|		|	
1179890	|	Echinosoma obscurum	|	synonym	|		|	
1179941	|	Forficula plana	|	synonym	|		|	
1179760	|	Forficesila suturalis	|	synonym	|		|	
1181950	|	Forficula minuscula	|	synonym	|		|	
1179763	|	Forficula longiforcipata	|	synonym	|		|	
1179763	|	Forficula longissima	|	synonym	|		|	
1181467	|	Forficula petropolis	|	synonym	|		|	
1180170	|	Sphingolabis indumathiae	|	synonym	|		|	
1180170	|	Spongovostox gracilis	|	synonym	|		|	
1179936	|	Psalidophora punctipennis	|	synonym	|		|	
1181445	|	Forcipula pugnax parallela	|	synonym	|		|	
1180662	|	Hamaxas esakii	|	synonym	|		|	
1179892	|	Labidura nigricornis	|	synonym	|		|	
1181466	|	Forficula appendiculata	|	synonym	|		|	
1182085	|	Apterygida femorata	|	synonym	|		|	
1179760	|	Forficula bidens	|	synonym	|		|	
1179760	|	Forficula crenata	|	synonym	|		|	
1179902	|	Anechura asiatic	|	synonym	|		|	
1179386	|	Anechura bipunctata pirpanjalae	|	synonym	|		|	
1181328	|	Anechura himalayana	|	synonym	|		|	
1181328	|	Himanechura lahualensis	|	synonym	|		|	
1182109	|	Himanechura	|	synonym	|		|	
1179985	|	Forficula xanthopygia	|	synonym	|		|	
1179985	|	Forficula aptera	|	synonym	|		|	
1179591	|	Forficula infumata	|	synonym	|		|	
1182115	|	Forficula albipennis	|	synonym	|		|	
1179591	|	Forficula borealis	|	synonym	|		|	
1179591	|	Forficula neglecta	|	synonym	|		|	
1179591	|	Forficula media	|	synonym	|		|	
1181179	|	Apterygida longipygi	|	synonym	|		|	
1181179	|	Chelidura diminuta	|	synonym	|		|	
1180762	|	Forficula gardneri	|	synonym	|		|	
1179760	|	Forficesila affinis	|	synonym	|		|	
1179760	|	Forficula bicolor	|	synonym	|		|	
1179760	|	Forficula fischeri	|	synonym	|		|	
1180117	|	Forficesila taurica	|	synonym	|		|	
1179890	|	Forficesila vicina	|	synonym	|		|	
1179902	|	Anechura bipunctata orientalis	|	synonym	|		|	
1179890	|	Forficula pallipes	|	synonym	|		|	
1179345	|	Forficula oceanica	|	synonym	|		|	
1179759	|	Forficula variicornis	|	synonym	|		|	
1181239	|	Taipinia	|	synonym	|		|	
1179988	|	Forficula burriana	|	synonym	|		|	
1179396	|	Forficula pomerantzevi	|	synonym	|		|	
1179937	|	Forficula rodziankoi	|	synonym	|		|	
1179773	|	Apachys	|	synonym	|		|	
1179762	|	Spongophora	|	synonym	|		|	
1182105	|	Forficula alpina	|	synonym	|		|	
1182115	|	Forficula pedestris	|	synonym	|		|	
1181731	|	Heterolabis punctata	|	synonym	|		|	
1180044	|	Sinopalaeodermatidae	|	synonym	|		|	
1218456	|	Allostethus vicinus	|	synonym	|		|	
1181600	|	Lapsoderma	|	synonym	|		|	
1181271	|	Prolabiscinae	|	synonym	|		|	
1181773	|	Gonolabidinae	|	synonym	|		|	
1181773	|	Landicinae	|	synonym	|		|	
1181773	|	Placolabidinae	|	synonym	|		|	
1181773	|	Gonolabidae	|	synonym	|		|	
1179663	|	Strongylopsalis boliviana	|	synonym	|		|	
1182046	|	Spongiphora dissimilis	|	synonym	|		|	
1182136	|	Anechura crinitata	|	synonym	|		|	
1180840	|	Apachys pascoei	|	synonym	|		|	
1179768	|	Pygidicrana egregia	|	synonym	|		|	
1179911	|	Psalis picina	|	synonym	|		|	
1181484	|	Sphingolabis meridionalis	|	synonym	|		|	
1180588	|	Labia abnormis	|	synonym	|		|	
1180174	|	Timomenus taboensis	|	synonym	|		|	
1180602	|	Timomenus simplicis	|	synonym	|		|	
1180602	|	Timomenus cuneatus	|	synonym	|		|	
1179591	|	Forficula auricularia forcipata	|	synonym	|		|	
1179591	|	Forficula forcipata caucasica	|	synonym	|		|	
